date,store_id,item_id,sales,price,promo,weekday,month
2019-01-21,store_4,item_2,57,71.42,1,0,1
2019-01-21,store_4,item_3,41,87.39,0,0,1
2019-01-21,store_4,item_4,48,60.11,0,0,1
2019-01-21,store_4,item_5,57,19.24,1,0,1
2019-01-21,store_5,item_1,39,81.45,0,0,1
2019-01-21,store_5,item_2,30,58.1,0,0,1
2019-01-21,store_5,item_3,57,74.71,1,0,1
2019-01-21,store_5,item_4,38,95.54,0,0,1
2019-01-21,store_5,item_5,29,95.6,0,0,1
2019-01-22,store_1,item_1,47,21.3,0,1,1
2019-01-22,store_1,item_2,43,38.55,0,1,1
2019-01-22,store_1,item_3,46,82.6,0,1,1
2019-01-22,store_1,item_4,44,89.65,0,1,1
2019-01-22,store_1,item_5,40,69.38,0,1,1
2019-01-22,store_2,item_1,59,76.72,0,1,1
2019-01-22,store_2,item_2,79,29.78,1,1,1
2019-01-22,store_2,item_3,53,24.99,0,1,1
2019-01-22,store_2,item_4,55,85.11,0,1,1
2019-01-22,store_2,item_5,42,38.18,0,1,1
2019-01-22,store_3,item_1,80,47.85,1,1,1
2019-01-22,store_3,item_2,45,41.07,0,1,1
2019-01-22,store_3,item_3,57,75.51,0,1,1
2019-01-22,store_3,item_4,48,80.93,0,1,1
2019-01-22,store_3,item_5,53,44.59,1,1,1
2019-01-22,store_4,item_1,55,54.67,0,1,1
2019-01-22,store_4,item_2,46,89.27,0,1,1
2019-01-22,store_4,item_3,53,87.39,0,1,1
2019-01-22,store_4,item_4,49,60.11,0,1,1
2019-01-22,store_4,item_5,38,24.05,0,1,1
2019-01-22,store_5,item_1,44,81.45,0,1,1
2019-01-22,store_5,item_2,36,58.1,0,1,1
2019-01-22,store_5,item_3,40,93.39,0,1,1
2019-01-22,store_5,item_4,39,95.54,0,1,1
2019-01-22,store_5,item_5,35,95.6,0,1,1
2019-01-23,store_1,item_1,48,21.3,0,2,1
2019-01-23,store_1,item_2,45,38.55,0,2,1
2019-01-23,store_1,item_3,49,82.6,0,2,1
2019-01-23,store_1,item_4,49,89.65,0,2,1
2019-01-23,store_1,item_5,56,55.5,1,2,1
2019-01-23,store_2,item_1,62,76.72,0,2,1
2019-01-23,store_2,item_2,51,37.22,0,2,1
2019-01-23,store_2,item_3,60,24.99,0,2,1
2019-01-23,store_2,item_4,58,85.11,0,2,1
2019-01-23,store_2,item_5,42,38.18,0,2,1
2019-01-23,store_3,item_1,83,47.85,1,2,1
2019-01-23,store_3,item_2,47,41.07,0,2,1
2019-01-23,store_3,item_3,48,75.51,0,2,1
2019-01-23,store_3,item_4,57,80.93,0,2,1
2019-01-23,store_3,item_5,41,55.74,0,2,1
2019-01-23,store_4,item_1,53,54.67,0,2,1
2019-01-23,store_4,item_2,49,89.27,0,2,1
2019-01-23,store_4,item_3,54,87.39,0,2,1
2019-01-23,store_4,item_4,49,60.11,0,2,1
2019-01-23,store_4,item_5,40,24.05,0,2,1
2019-01-23,store_5,item_1,46,81.45,0,2,1
2019-01-23,store_5,item_2,42,58.1,0,2,1
2019-01-23,store_5,item_3,46,93.39,0,2,1
2019-01-23,store_5,item_4,43,95.54,0,2,1
2019-01-23,store_5,item_5,34,95.6,0,2,1
2019-01-24,store_1,item_1,40,21.3,0,3,1
2019-01-24,store_1,item_2,38,38.55,0,3,1
2019-01-24,store_1,item_3,41,82.6,0,3,1
2019-01-24,store_1,item_4,46,89.65,0,3,1
2019-01-24,store_1,item_5,46,55.5,1,3,1
2019-01-24,store_2,item_1,56,76.72,0,3,1
2019-01-24,store_2,item_2,73,29.78,1,3,1
2019-01-24,store_2,item_3,52,24.99,0,3,1
2019-01-24,store_2,item_4,54,85.11,0,3,1
2019-01-24,store_2,item_5,45,38.18,0,3,1
2019-01-24,store_3,item_1,49,59.81,0,3,1
2019-01-24,store_3,item_2,47,41.07,0,3,1
2019-01-24,store_3,item_3,47,75.51,0,3,1
2019-01-24,store_3,item_4,48,80.93,0,3,1
2019-01-24,store_3,item_5,58,44.59,1,3,1
2019-01-24,store_4,item_1,76,43.74,1,3,1
2019-01-24,store_4,item_2,41,89.27,0,3,1
2019-01-24,store_4,item_3,49,87.39,0,3,1
2019-01-24,store_4,item_4,50,60.11,0,3,1
2019-01-24,store_4,item_5,36,24.05,0,3,1
2019-01-24,store_5,item_1,44,81.45,0,3,1
2019-01-24,store_5,item_2,34,58.1,0,3,1
2019-01-24,store_5,item_3,41,93.39,0,3,1
2019-01-24,store_5,item_4,39,95.54,0,3,1
2019-01-24,store_5,item_5,27,95.6,0,3,1
2019-01-25,store_1,item_1,38,21.3,0,4,1
2019-01-25,store_1,item_2,23,38.55,0,4,1
2019-01-25,store_1,item_3,38,82.6,0,4,1
2019-01-25,store_1,item_4,37,89.65,0,4,1
2019-01-25,store_1,item_5,35,69.38,0,4,1
2019-01-25,store_2,item_1,44,76.72,0,4,1
2019-01-25,store_2,item_2,37,37.22,0,4,1
2019-01-25,store_2,item_3,46,24.99,0,4,1
2019-01-25,store_2,item_4,46,85.11,0,4,1
2019-01-25,store_2,item_5,31,38.18,0,4,1
2019-01-25,store_3,item_1,42,59.81,0,4,1
2019-01-25,store_3,item_2,34,41.07,0,4,1
2019-01-25,store_3,item_3,42,75.51,0,4,1
2019-01-25,store_3,item_4,37,80.93,0,4,1
2019-01-25,store_3,item_5,33,55.74,0,4,1
2019-01-25,store_4,item_1,44,54.67,0,4,1
2019-01-25,store_4,item_2,31,89.27,0,4,1
2019-01-25,store_4,item_3,44,87.39,0,4,1
2019-01-25,store_4,item_4,33,60.11,0,4,1
2019-01-25,store_4,item_5,32,24.05,0,4,1
2019-01-25,store_5,item_1,38,81.45,0,4,1
2019-01-25,store_5,item_2,45,46.48,1,4,1
2019-01-25,store_5,item_3,31,93.39,0,4,1
2019-01-25,store_5,item_4,32,95.54,0,4,1
2019-01-25,store_5,item_5,29,95.6,0,4,1
2019-01-26,store_1,item_1,34,21.3,0,5,1
2019-01-26,store_1,item_2,26,38.55,0,5,1
2019-01-26,store_1,item_3,34,82.6,0,5,1
2019-01-26,store_1,item_4,32,89.65,0,5,1
2019-01-26,store_1,item_5,24,69.38,0,5,1
2019-01-26,store_2,item_1,44,76.72,0,5,1
2019-01-26,store_2,item_2,32,37.22,0,5,1
2019-01-26,store_2,item_3,44,24.99,0,5,1
2019-01-26,store_2,item_4,42,85.11,0,5,1
2019-01-26,store_2,item_5,30,38.18,0,5,1
2019-01-26,store_3,item_1,39,59.81,0,5,1
2019-01-26,store_3,item_2,38,41.07,0,5,1
2019-01-26,store_3,item_3,38,75.51,0,5,1
2019-01-26,store_3,item_4,41,80.93,0,5,1
2019-01-26,store_3,item_5,33,55.74,0,5,1
2019-01-26,store_4,item_1,35,54.67,0,5,1
2019-01-26,store_4,item_2,35,89.27,0,5,1
2019-01-26,store_4,item_3,33,87.39,0,5,1
2019-01-26,store_4,item_4,35,60.11,0,5,1
2019-01-26,store_4,item_5,27,24.05,0,5,1
2019-01-26,store_5,item_1,36,81.45,0,5,1
2019-01-26,store_5,item_2,25,58.1,0,5,1
2019-01-26,store_5,item_3,31,93.39,0,5,1
2019-01-26,store_5,item_4,24,95.54,0,5,1
2019-01-26,store_5,item_5,19,95.6,0,5,1
2019-01-27,store_1,item_1,40,21.3,0,6,1
2019-01-27,store_1,item_2,34,38.55,0,6,1
2019-01-27,store_1,item_3,30,82.6,0,6,1
2019-01-27,store_1,item_4,35,89.65,0,6,1
2019-01-27,store_1,item_5,29,69.38,0,6,1
2019-01-27,store_2,item_1,46,76.72,0,6,1
2019-01-27,store_2,item_2,40,37.22,0,6,1
2019-01-27,store_2,item_3,45,24.99,0,6,1
2019-01-27,store_2,item_4,43,85.11,0,6,1
2019-01-27,store_2,item_5,31,38.18,0,6,1
2019-01-27,store_3,item_1,46,59.81,0,6,1
2019-01-27,store_3,item_2,48,32.86,1,6,1
2019-01-27,store_3,item_3,37,75.51,0,6,1
2019-01-27,store_3,item_4,45,80.93,0,6,1
2019-01-27,store_3,item_5,28,55.74,0,6,1
2019-01-27,store_4,item_1,37,54.67,0,6,1
2019-01-27,store_4,item_2,31,89.27,0,6,1
2019-01-27,store_4,item_3,39,87.39,0,6,1
2019-01-27,store_4,item_4,35,60.11,0,6,1
2019-01-27,store_4,item_5,23,24.05,0,6,1
2019-01-27,store_5,item_1,34,81.45,0,6,1
2019-01-27,store_5,item_2,26,58.1,0,6,1
2019-01-27,store_5,item_3,29,93.39,0,6,1
2019-01-27,store_5,item_4,34,95.54,0,6,1
2019-01-27,store_5,item_5,22,95.6,0,6,1
2019-01-28,store_1,item_1,44,21.3,0,0,1
2019-01-28,store_1,item_2,36,38.55,0,0,1
2019-01-28,store_1,item_3,44,82.6,0,0,1
2019-01-28,store_1,item_4,41,89.65,0,0,1
2019-01-28,store_1,item_5,27,69.38,0,0,1
2019-01-28,store_2,item_1,53,76.72,0,0,1
2019-01-28,store_2,item_2,44,37.22,0,0,1
2019-01-28,store_2,item_3,51,24.99,0,0,1
2019-01-28,store_2,item_4,50,85.11,0,0,1
2019-01-28,store_2,item_5,37,38.18,0,0,1
2019-01-28,store_3,item_1,72,47.85,1,0,1
2019-01-28,store_3,item_2,39,41.07,0,0,1
2019-01-28,store_3,item_3,45,75.51,0,0,1
2019-01-28,store_3,item_4,45,80.93,0,0,1
2019-01-28,store_3,item_5,51,44.59,1,0,1
2019-01-28,store_4,item_1,46,54.67,0,0,1
2019-01-28,store_4,item_2,42,89.27,0,0,1
2019-01-28,store_4,item_3,46,87.39,0,0,1
2019-01-28,store_4,item_4,45,60.11,0,0,1
2019-01-28,store_4,item_5,36,24.05,0,0,1
2019-01-28,store_5,item_1,41,81.45,0,0,1
2019-01-28,store_5,item_2,33,58.1,0,0,1
2019-01-28,store_5,item_3,33,93.39,0,0,1
2019-01-28,store_5,item_4,34,95.54,0,0,1
2019-01-28,store_5,item_5,34,95.6,0,0,1
2019-01-29,store_1,item_1,46,21.3,0,1,1
2019-01-29,store_1,item_2,41,38.55,0,1,1
2019-01-29,store_1,item_3,46,82.6,0,1,1
2019-01-29,store_1,item_4,49,89.65,0,1,1
2019-01-29,store_1,item_5,28,69.38,0,1,1
2019-01-29,store_2,item_1,60,76.72,0,1,1
2019-01-29,store_2,item_2,53,37.22,0,1,1
2019-01-29,store_2,item_3,61,24.99,0,1,1
2019-01-29,store_2,item_4,57,85.11,0,1,1
2019-01-29,store_2,item_5,44,38.18,0,1,1
2019-01-29,store_3,item_1,58,59.81,0,1,1
2019-01-29,store_3,item_2,48,41.07,0,1,1
2019-01-29,store_3,item_3,59,75.51,0,1,1
2019-01-29,store_3,item_4,54,80.93,0,1,1
2019-01-29,store_3,item_5,44,55.74,0,1,1
2019-01-29,store_4,item_1,56,54.67,0,1,1
2019-01-29,store_4,item_2,45,89.27,0,1,1
2019-01-29,store_4,item_3,57,87.39,0,1,1
2019-01-29,store_4,item_4,47,60.11,0,1,1
2019-01-29,store_4,item_5,41,24.05,0,1,1
2019-01-29,store_5,item_1,46,81.45,0,1,1
2019-01-29,store_5,item_2,34,58.1,0,1,1
2019-01-29,store_5,item_3,45,93.39,0,1,1
2019-01-29,store_5,item_4,40,95.54,0,1,1
2019-01-29,store_5,item_5,31,95.6,0,1,1
2019-01-30,store_1,item_1,57,21.3,0,2,1
2019-01-30,store_1,item_2,47,38.55,0,2,1
2019-01-30,store_1,item_3,50,82.6,0,2,1
2019-01-30,store_1,item_4,51,89.65,0,2,1
2019-01-30,store_1,item_5,51,55.5,1,2,1
2019-01-30,store_2,item_1,65,76.72,0,2,1
2019-01-30,store_2,item_2,58,37.22,0,2,1
2019-01-30,store_2,item_3,61,24.99,0,2,1
2019-01-30,store_2,item_4,56,85.11,0,2,1
2019-01-30,store_2,item_5,47,38.18,0,2,1
2019-01-30,store_3,item_1,61,59.81,0,2,1
2019-01-30,store_3,item_2,54,41.07,0,2,1
2019-01-30,store_3,item_3,62,75.51,0,2,1
2019-01-30,store_3,item_4,53,80.93,0,2,1
2019-01-30,store_3,item_5,43,55.74,0,2,1
2019-01-30,store_4,item_1,55,54.67,0,2,1
2019-01-30,store_4,item_2,51,89.27,0,2,1
2019-01-30,store_4,item_3,85,69.91,1,2,1
2019-01-30,store_4,item_4,55,60.11,0,2,1
2019-01-30,store_4,item_5,42,24.05,0,2,1
2019-01-30,store_5,item_1,52,81.45,0,2,1
2019-01-30,store_5,item_2,37,58.1,0,2,1
2019-01-30,store_5,item_3,46,93.39,0,2,1
2019-01-30,store_5,item_4,47,95.54,0,2,1
2019-01-30,store_5,item_5,35,95.6,0,2,1
2019-01-31,store_1,item_1,50,21.3,0,3,1
2019-01-31,store_1,item_2,59,30.84,1,3,1
2019-01-31,store_1,item_3,72,66.08,1,3,1
2019-01-31,store_1,item_4,46,89.65,0,3,1
2019-01-31,store_1,item_5,40,55.5,1,3,1
2019-01-31,store_2,item_1,59,76.72,0,3,1
2019-01-31,store_2,item_2,47,37.22,0,3,1
2019-01-31,store_2,item_3,56,24.99,0,3,1
2019-01-31,store_2,item_4,56,85.11,0,3,1
2019-01-31,store_2,item_5,60,30.54,1,3,1
2019-01-31,store_3,item_1,61,59.81,0,3,1
2019-01-31,store_3,item_2,46,41.07,0,3,1
2019-01-31,store_3,item_3,50,75.51,0,3,1
2019-01-31,store_3,item_4,82,64.75,1,3,1
2019-01-31,store_3,item_5,39,55.74,0,3,1
2019-01-31,store_4,item_1,51,54.67,0,3,1
2019-01-31,store_4,item_2,47,89.27,0,3,1
2019-01-31,store_4,item_3,49,87.39,0,3,1
2019-01-31,store_4,item_4,46,60.11,0,3,1
2019-01-31,store_4,item_5,43,24.05,0,3,1
2019-01-31,store_5,item_1,42,81.45,0,3,1
2019-01-31,store_5,item_2,36,58.1,0,3,1
2019-01-31,store_5,item_3,62,74.71,1,3,1
2019-01-31,store_5,item_4,37,95.54,0,3,1
2019-01-31,store_5,item_5,27,95.6,0,3,1
2019-02-01,store_1,item_1,41,21.3,0,4,2
2019-02-01,store_1,item_2,27,38.55,0,4,2
2019-02-01,store_1,item_3,41,82.6,0,4,2
2019-02-01,store_1,item_4,37,89.65,0,4,2
2019-02-01,store_1,item_5,49,55.5,1,4,2
2019-02-01,store_2,item_1,75,61.38,1,4,2
2019-02-01,store_2,item_2,42,37.22,0,4,2
2019-02-01,store_2,item_3,52,24.99,0,4,2
2019-02-01,store_2,item_4,48,85.11,0,4,2
2019-02-01,store_2,item_5,34,38.18,0,4,2
2019-02-01,store_3,item_1,48,59.81,0,4,2
2019-02-01,store_3,item_2,39,41.07,0,4,2
2019-02-01,store_3,item_3,45,75.51,0,4,2
2019-02-01,store_3,item_4,67,64.75,1,4,2
2019-02-01,store_3,item_5,35,55.74,0,4,2
2019-02-01,store_4,item_1,42,54.67,0,4,2
2019-02-01,store_4,item_2,35,89.27,0,4,2
2019-02-01,store_4,item_3,42,87.39,0,4,2
2019-02-01,store_4,item_4,44,60.11,0,4,2
2019-02-01,store_4,item_5,26,24.05,0,4,2
2019-02-01,store_5,item_1,31,81.45,0,4,2
2019-02-01,store_5,item_2,31,58.1,0,4,2
2019-02-01,store_5,item_3,48,74.71,1,4,2
2019-02-01,store_5,item_4,32,95.54,0,4,2
2019-02-01,store_5,item_5,24,95.6,0,4,2
2019-02-02,store_1,item_1,34,21.3,0,5,2
2019-02-02,store_1,item_2,25,38.55,0,5,2
2019-02-02,store_1,item_3,34,82.6,0,5,2
2019-02-02,store_1,item_4,34,89.65,0,5,2
2019-02-02,store_1,item_5,26,69.38,0,5,2
2019-02-02,store_2,item_1,62,61.38,1,5,2
2019-02-02,store_2,item_2,40,37.22,0,5,2
2019-02-02,store_2,item_3,42,24.99,0,5,2
2019-02-02,store_2,item_4,39,85.11,0,5,2
2019-02-02,store_2,item_5,30,38.18,0,5,2
2019-02-02,store_3,item_1,35,59.81,0,5,2
2019-02-02,store_3,item_2,29,41.07,0,5,2
2019-02-02,store_3,item_3,41,75.51,0,5,2
2019-02-02,store_3,item_4,36,80.93,0,5,2
2019-02-02,store_3,item_5,34,55.74,0,5,2
2019-02-02,store_4,item_1,38,54.67,0,5,2
2019-02-02,store_4,item_2,36,89.27,0,5,2
2019-02-02,store_4,item_3,39,87.39,0,5,2
2019-02-02,store_4,item_4,54,48.09,1,5,2
2019-02-02,store_4,item_5,40,19.24,1,5,2
2019-02-02,store_5,item_1,48,65.16,1,5,2
2019-02-02,store_5,item_2,29,58.1,0,5,2
2019-02-02,store_5,item_3,34,93.39,0,5,2
2019-02-02,store_5,item_4,32,95.54,0,5,2
2019-02-02,store_5,item_5,23,95.6,0,5,2
2019-02-03,store_1,item_1,34,21.3,0,6,2
2019-02-03,store_1,item_2,32,38.55,0,6,2
2019-02-03,store_1,item_3,35,82.6,0,6,2
2019-02-03,store_1,item_4,36,89.65,0,6,2
2019-02-03,store_1,item_5,23,69.38,0,6,2
2019-02-03,store_2,item_1,41,76.72,0,6,2
2019-02-03,store_2,item_2,54,29.78,1,6,2
2019-02-03,store_2,item_3,41,24.99,0,6,2
2019-02-03,store_2,item_4,41,85.11,0,6,2
2019-02-03,store_2,item_5,37,38.18,0,6,2
2019-02-03,store_3,item_1,42,59.81,0,6,2
2019-02-03,store_3,item_2,35,41.07,0,6,2
2019-02-03,store_3,item_3,40,75.51,0,6,2
2019-02-03,store_3,item_4,42,80.93,0,6,2
2019-02-03,store_3,item_5,31,55.74,0,6,2
2019-02-03,store_4,item_1,38,54.67,0,6,2
2019-02-03,store_4,item_2,27,89.27,0,6,2
2019-02-03,store_4,item_3,43,87.39,0,6,2
2019-02-03,store_4,item_4,40,60.11,0,6,2
2019-02-03,store_4,item_5,31,24.05,0,6,2
2019-02-03,store_5,item_1,32,81.45,0,6,2
2019-02-03,store_5,item_2,24,58.1,0,6,2
2019-02-03,store_5,item_3,33,93.39,0,6,2
2019-02-03,store_5,item_4,31,95.54,0,6,2
2019-02-03,store_5,item_5,27,95.6,0,6,2
2019-02-04,store_1,item_1,64,17.04,1,0,2
2019-02-04,store_1,item_2,37,38.55,0,0,2
2019-02-04,store_1,item_3,46,82.6,0,0,2
2019-02-04,store_1,item_4,38,89.65,0,0,2
2019-02-04,store_1,item_5,33,69.38,0,0,2
2019-02-04,store_2,item_1,57,76.72,0,0,2
2019-02-04,store_2,item_2,45,37.22,0,0,2
2019-02-04,store_2,item_3,48,24.99,0,0,2
2019-02-04,store_2,item_4,49,85.11,0,0,2
2019-02-04,store_2,item_5,39,38.18,0,0,2
2019-02-04,store_3,item_1,50,59.81,0,0,2
2019-02-04,store_3,item_2,42,41.07,0,0,2
2019-02-04,store_3,item_3,74,60.41,1,0,2
2019-02-04,store_3,item_4,50,80.93,0,0,2
2019-02-04,store_3,item_5,35,55.74,0,0,2
2019-02-04,store_4,item_1,54,54.67,0,0,2
2019-02-04,store_4,item_2,42,89.27,0,0,2
2019-02-04,store_4,item_3,47,87.39,0,0,2
2019-02-04,store_4,item_4,44,60.11,0,0,2
2019-02-04,store_4,item_5,34,24.05,0,0,2
2019-02-04,store_5,item_1,45,81.45,0,0,2
2019-02-04,store_5,item_2,35,58.1,0,0,2
2019-02-04,store_5,item_3,43,93.39,0,0,2
2019-02-04,store_5,item_4,35,95.54,0,0,2
2019-02-04,store_5,item_5,29,95.6,0,0,2
2019-02-05,store_1,item_1,54,21.3,0,1,2
2019-02-05,store_1,item_2,47,38.55,0,1,2
2019-02-05,store_1,item_3,52,82.6,0,1,2
2019-02-05,store_1,item_4,51,89.65,0,1,2
2019-02-05,store_1,item_5,37,69.38,0,1,2
2019-02-05,store_2,item_1,65,76.72,0,1,2
2019-02-05,store_2,item_2,56,37.22,0,1,2
2019-02-05,store_2,item_3,62,24.99,0,1,2
2019-02-05,store_2,item_4,55,85.11,0,1,2
2019-02-05,store_2,item_5,45,38.18,0,1,2
2019-02-05,store_3,item_1,84,47.85,1,1,2
2019-02-05,store_3,item_2,51,41.07,0,1,2
2019-02-05,store_3,item_3,56,75.51,0,1,2
2019-02-05,store_3,item_4,54,80.93,0,1,2
2019-02-05,store_3,item_5,43,55.74,0,1,2
2019-02-05,store_4,item_1,52,54.67,0,1,2
2019-02-05,store_4,item_2,42,89.27,0,1,2
2019-02-05,store_4,item_3,54,87.39,0,1,2
2019-02-05,store_4,item_4,52,60.11,0,1,2
2019-02-05,store_4,item_5,45,24.05,0,1,2
2019-02-05,store_5,item_1,69,65.16,1,1,2
2019-02-05,store_5,item_2,56,46.48,1,1,2
2019-02-05,store_5,item_3,40,93.39,0,1,2
2019-02-05,store_5,item_4,37,95.54,0,1,2
2019-02-05,store_5,item_5,49,76.48,1,1,2
2019-02-06,store_1,item_1,58,21.3,0,2,2
2019-02-06,store_1,item_2,43,38.55,0,2,2
2019-02-06,store_1,item_3,75,66.08,1,2,2
2019-02-06,store_1,item_4,45,89.65,0,2,2
2019-02-06,store_1,item_5,39,69.38,0,2,2
2019-02-06,store_2,item_1,98,61.38,1,2,2
2019-02-06,store_2,item_2,55,37.22,0,2,2
2019-02-06,store_2,item_3,61,24.99,0,2,2
2019-02-06,store_2,item_4,90,68.09,1,2,2
2019-02-06,store_2,item_5,46,38.18,0,2,2
2019-02-06,store_3,item_1,54,59.81,0,2,2
2019-02-06,store_3,item_2,56,41.07,0,2,2
2019-02-06,store_3,item_3,62,75.51,0,2,2
2019-02-06,store_3,item_4,89,64.75,1,2,2
2019-02-06,store_3,item_5,40,55.74,0,2,2
2019-02-06,store_4,item_1,51,54.67,0,2,2
2019-02-06,store_4,item_2,42,89.27,0,2,2
2019-02-06,store_4,item_3,59,87.39,0,2,2
2019-02-06,store_4,item_4,58,60.11,0,2,2
2019-02-06,store_4,item_5,46,24.05,0,2,2
2019-02-06,store_5,item_1,47,81.45,0,2,2
2019-02-06,store_5,item_2,59,46.48,1,2,2
2019-02-06,store_5,item_3,49,93.39,0,2,2
2019-02-06,store_5,item_4,43,95.54,0,2,2
2019-02-06,store_5,item_5,34,95.6,0,2,2
2019-02-07,store_1,item_1,53,21.3,0,3,2
2019-02-07,store_1,item_2,40,38.55,0,3,2
2019-02-07,store_1,item_3,45,82.6,0,3,2
2019-02-07,store_1,item_4,47,89.65,0,3,2
2019-02-07,store_1,item_5,38,69.38,0,3,2
2019-02-07,store_2,item_1,61,76.72,0,3,2
2019-02-07,store_2,item_2,54,37.22,0,3,2
2019-02-07,store_2,item_3,56,24.99,0,3,2
2019-02-07,store_2,item_4,63,85.11,0,3,2
2019-02-07,store_2,item_5,46,38.18,0,3,2
2019-02-07,store_3,item_1,52,59.81,0,3,2
2019-02-07,store_3,item_2,47,41.07,0,3,2
2019-02-07,store_3,item_3,54,75.51,0,3,2
2019-02-07,store_3,item_4,52,80.93,0,3,2
2019-02-07,store_3,item_5,36,55.74,0,3,2
2019-02-07,store_4,item_1,54,54.67,0,3,2
2019-02-07,store_4,item_2,43,89.27,0,3,2
2019-02-07,store_4,item_3,50,87.39,0,3,2
2019-02-07,store_4,item_4,48,60.11,0,3,2
2019-02-07,store_4,item_5,31,24.05,0,3,2
2019-02-07,store_5,item_1,45,81.45,0,3,2
2019-02-07,store_5,item_2,34,58.1,0,3,2
2019-02-07,store_5,item_3,46,93.39,0,3,2
2019-02-07,store_5,item_4,71,76.43,1,3,2
2019-02-07,store_5,item_5,32,95.6,0,3,2
2019-02-08,store_1,item_1,39,21.3,0,4,2
2019-02-08,store_1,item_2,32,38.55,0,4,2
2019-02-08,store_1,item_3,33,82.6,0,4,2
2019-02-08,store_1,item_4,39,89.65,0,4,2
2019-02-08,store_1,item_5,28,69.38,0,4,2
2019-02-08,store_2,item_1,47,76.72,0,4,2
2019-02-08,store_2,item_2,66,29.78,1,4,2
2019-02-08,store_2,item_3,52,24.99,0,4,2
2019-02-08,store_2,item_4,49,85.11,0,4,2
2019-02-08,store_2,item_5,55,30.54,1,4,2
2019-02-08,store_3,item_1,46,59.81,0,4,2
2019-02-08,store_3,item_2,37,41.07,0,4,2
2019-02-08,store_3,item_3,45,75.51,0,4,2
2019-02-08,store_3,item_4,69,64.75,1,4,2
2019-02-08,store_3,item_5,31,55.74,0,4,2
2019-02-08,store_4,item_1,46,54.67,0,4,2
2019-02-08,store_4,item_2,40,89.27,0,4,2
2019-02-08,store_4,item_3,40,87.39,0,4,2
2019-02-08,store_4,item_4,42,60.11,0,4,2
2019-02-08,store_4,item_5,30,24.05,0,4,2
2019-02-08,store_5,item_1,37,81.45,0,4,2
2019-02-08,store_5,item_2,28,58.1,0,4,2
2019-02-08,store_5,item_3,40,93.39,0,4,2
2019-02-08,store_5,item_4,34,95.54,0,4,2
2019-02-08,store_5,item_5,27,95.6,0,4,2
2019-02-09,store_1,item_1,50,17.04,1,5,2
2019-02-09,store_1,item_2,29,38.55,0,5,2
2019-02-09,store_1,item_3,35,82.6,0,5,2
2019-02-09,store_1,item_4,33,89.65,0,5,2
2019-02-09,store_1,item_5,23,69.38,0,5,2
2019-02-09,store_2,item_1,42,76.72,0,5,2
2019-02-09,store_2,item_2,35,37.22,0,5,2
2019-02-09,store_2,item_3,44,24.99,0,5,2
2019-02-09,store_2,item_4,47,85.11,0,5,2
2019-02-09,store_2,item_5,30,38.18,0,5,2
2019-02-09,store_3,item_1,39,59.81,0,5,2
2019-02-09,store_3,item_2,35,41.07,0,5,2
2019-02-09,store_3,item_3,40,75.51,0,5,2
2019-02-09,store_3,item_4,37,80.93,0,5,2
2019-02-09,store_3,item_5,30,55.74,0,5,2
2019-02-09,store_4,item_1,63,43.74,1,5,2
2019-02-09,store_4,item_2,36,89.27,0,5,2
2019-02-09,store_4,item_3,36,87.39,0,5,2
2019-02-09,store_4,item_4,34,60.11,0,5,2
2019-02-09,store_4,item_5,32,24.05,0,5,2
2019-02-09,store_5,item_1,30,81.45,0,5,2
2019-02-09,store_5,item_2,37,46.48,1,5,2
2019-02-09,store_5,item_3,48,74.71,1,5,2
2019-02-09,store_5,item_4,31,95.54,0,5,2
2019-02-09,store_5,item_5,19,95.6,0,5,2
2019-02-10,store_1,item_1,57,17.04,1,6,2
2019-02-10,store_1,item_2,26,38.55,0,6,2
2019-02-10,store_1,item_3,37,82.6,0,6,2
2019-02-10,store_1,item_4,37,89.65,0,6,2
2019-02-10,store_1,item_5,29,69.38,0,6,2
2019-02-10,store_2,item_1,71,61.38,1,6,2
2019-02-10,store_2,item_2,43,37.22,0,6,2
2019-02-10,store_2,item_3,44,24.99,0,6,2
2019-02-10,store_2,item_4,45,85.11,0,6,2
2019-02-10,store_2,item_5,38,38.18,0,6,2
2019-02-10,store_3,item_1,69,47.85,1,6,2
2019-02-10,store_3,item_2,38,41.07,0,6,2
2019-02-10,store_3,item_3,40,75.51,0,6,2
2019-02-10,store_3,item_4,35,80.93,0,6,2
2019-02-10,store_3,item_5,34,55.74,0,6,2
2019-02-10,store_4,item_1,41,54.67,0,6,2
2019-02-10,store_4,item_2,36,89.27,0,6,2
2019-02-10,store_4,item_3,35,87.39,0,6,2
2019-02-10,store_4,item_4,34,60.11,0,6,2
2019-02-10,store_4,item_5,42,19.24,1,6,2
2019-02-10,store_5,item_1,35,81.45,0,6,2
2019-02-10,store_5,item_2,32,58.1,0,6,2
2019-02-10,store_5,item_3,33,93.39,0,6,2
2019-02-10,store_5,item_4,50,76.43,1,6,2
2019-02-10,store_5,item_5,26,95.6,0,6,2
2019-02-11,store_1,item_1,39,21.3,0,0,2
2019-02-11,store_1,item_2,37,38.55,0,0,2
2019-02-11,store_1,item_3,47,82.6,0,0,2
2019-02-11,store_1,item_4,65,71.72,1,0,2
2019-02-11,store_1,item_5,34,69.38,0,0,2
2019-02-11,store_2,item_1,53,76.72,0,0,2
2019-02-11,store_2,item_2,72,29.78,1,0,2
2019-02-11,store_2,item_3,55,24.99,0,0,2
